year,name,id,title,producer,film_date,address_street,address_number
2012,Cine Publicitario,2566,LECH,LA DOBLE A SA,2012-02-19,LIMA,6
2012,Cine Publicitario,2561,Coca Cola,Palermo Films S.A.,2012-02-17,CHILE AV.,249
2012,Cine Publicitario,2560,Coca Cola,Palermo Films S.A.,2012-02-17,AGUERO,2505
2012,Cine Publicitario,2559,Coca Cola,Palermo Films S.A.,2012-02-17,GUIDO,2657
2012,Cine Publicitario,2558,Coca Cola,Palermo Films S.A.,2012-02-17,"SAENZ PEÑA, ROQUE, PRES. AV.",1185
2012,Cine Publicitario,2556,Coca Cola,Palermo Films S.A.,2012-02-17,ARRIBEÑOS,2108
2012,Cine Publicitario,2555,Coca Cola,Palermo Films S.A.,2012-02-17,CABELLO,3791
2012,Cine Publicitario,2554,LECH,LA DOBLE A SA,2012-02-17,ITUZAINGO,550
2012,Cine Publicitario,2553,LECH,LA DOBLE A SA,2012-02-17,"MARTINEZ, ENRIQUE, GRAL.",50
2012,Cine Publicitario,2551,Suave,Huinca Cine S.A,2012-02-16,CORRIENTES AV.,1815
2012,Cine Publicitario,2547,LECH,LA DOBLE A SA,2012-02-15,"YRURTIA, ROGELIO",6040
2012,Cine Publicitario,2546,LECH,LA DOBLE A SA,2012-02-15,CORDOBA AV.,6140
2012,Cine Publicitario,2545,LECH,LA DOBLE A SA,2012-02-15,FINOCHIETTO ENRIQUE DR.,524
2012,Cine Publicitario,2544,LECH,LA DOBLE A SA,2012-02-15,AIZPURUA,3715
2012,Cine Publicitario,2537,CERVEZA PACEÑA,PELICULAS CORTITAS SA,2012-02-14,ALVAREZ THOMAS AV.,1391
2012,Cine Publicitario,2536,CERVEZA PACEÑA,PELICULAS CORTITAS SA,2012-02-14,HONDURAS,5333
2012,Cine Publicitario,2535,CERVEZA PACEÑA,PELICULAS CORTITAS SA,2012-02-14,"FIGUEROA ALCORTA, PRES. AV.",6442
2012,Cine Publicitario,2527,Cadena de palabras,Hypnosis S.R.L.,2012-02-12,CABELLO,3034
2012,Cine Publicitario,2526,Cadena de palabras,Hypnosis S.R.L.,2012-02-12,QUESADA,2962
2012,Cine Publicitario,2524,OBI,Mia Films S.A.,2012-02-11,TRONADOR,435
2012,Cine Publicitario,2522,PHENOMENON,PRODUCCIONES SVB S.A.,2012-02-11,PI Y MARGALL,900
2012,Cine Publicitario,2519,PHENOMENON,PRODUCCIONES SVB S.A.,2012-02-10,"PUEYRREDON, HONORIO, DR. AV.",1182
2012,Cine Publicitario,2518,PHENOMENON,PRODUCCIONES SVB S.A.,2012-02-10,CUCHA CUCHA,1631
2012,Cine Publicitario,2517,PHENOMENON,PRODUCCIONES SVB S.A.,2012-02-10,PARANA,628
2012,Cine Publicitario,2347,GOOD SKIN DAY ,Labhouse S.A. ,2012-01-05,LLERENA,2437
2012,Cine Publicitario,2348,CLOROX,I-REAL SRL,2012-01-06,11 DE SEPTIEMBRE DE 1888,1901
2012,Cine Publicitario,2349,CLOROX,I-REAL SRL,2012-01-06,CRUCERO GRAL. BELGRANO,1201
2012,Cine Publicitario,2350,GOOD SKIN DAY ,Labhouse S.A. ,2012-01-07,MAIPU,972
2012,Cine Publicitario,2351,GOOD SKIN DAY ,Labhouse S.A. ,2012-01-07,CABOTO,1064
2012,Cine Publicitario,2352,OSCAR WASH,Metropolis Films SA,2012-01-07,"YRURTIA, ROGELIO",5945
2012,Cine Publicitario,2514,BUS,LND SRL,2012-02-09,"CASTILLA, RAMON, MARISCAL",2801
2012,Cine Publicitario,2354,GOOD SKIN DAY ,Labhouse S.A. ,2012-01-08,VIAMONTE,110
2012,Cine Publicitario,2355,GOOD SKIN DAY ,Labhouse S.A. ,2012-01-08,CRUCERO GRAL. BELGRANO,1217
2012,Cine Publicitario,2356,GOOD SKIN DAY ,Labhouse S.A. ,2012-01-08,11 DE SEPTIEMBRE DE 1888,1925
2012,Cine Publicitario,2357,OSCAR WASH,Metropolis Films SA,2012-01-08,TRONADOR,617
2012,Cine Publicitario,2358,GOOD SKIN DAY ,Labhouse S.A. ,2012-01-09,"OBLIGADO RAFAEL, Av.Costanera",7350
2012,Cine Publicitario,2359,GOOD SKIN DAY ,Labhouse S.A. ,2012-01-09,BALCARCE,665
2012,Cine Publicitario,2360,GOOD SKIN DAY ,Labhouse S.A. ,2012-01-09,"CASTILLO, RAMON S., PRES. AV.",1720
2012,Cine Publicitario,2361,GOOD SKIN DAY ,Labhouse S.A. ,2012-01-09,"CRUZ, OSVALDO AV.",2365
2012,Cine Publicitario,2362,GOOD SKIN DAY ,Labhouse S.A. ,2012-01-10,PERU,1370
2012,Cine Publicitario,2363,Experiencia Valija con HELIO,CINE PUBLICITARIO S.R.L.,2012-01-10,ESPAÑA AV.,2591
2012,Cine Publicitario,2364,Experiencia Valija con HELIO,CINE PUBLICITARIO S.R.L.,2012-01-10,DE LOS CONSTITUYENTES AV.,2701
2012,Cine Publicitario,2365,BARES,23 S. A.,2012-01-11,HONDURAS,5900
2012,Cine Publicitario,2366,BARES,23 S. A.,2012-01-11,NICARAGUA,6055
2012,Cine Publicitario,2367,BARES,23 S. A.,2012-01-11,EL SALVADOR,5805
2012,Cine Publicitario,2368,BARES,23 S. A.,2012-01-11,EL SALVADOR,4588
2012,Cine Publicitario,2369,BARES,23 S. A.,2012-01-11,GUATEMALA,5602
2012,Cine Publicitario,2370,Caminata,CINE PUBLICITARIO S.R.L.,2012-01-11,LAS HERAS GENERAL AV.,3500
2012,Cine Publicitario,2371,Caminata,CINE PUBLICITARIO S.R.L.,2012-01-11,DEL LIBERTADOR AV.,3501
2012,Cine Publicitario,2513,OBI,Mia Films S.A.,2012-02-09,MILLER,3725
2012,Cine Publicitario,2373,BARES,23 S. A.,2012-01-12,SANTA FE AV.,772
2012,Cine Publicitario,2374,BARES,23 S. A.,2012-01-12,SAN LORENZO,302
2012,Cine Publicitario,2375,Caminata,CINE PUBLICITARIO S.R.L.,2012-01-12,ALVEAR AV.,2100
2012,Cine Publicitario,2376,BARES,23 S. A.,2012-01-12,ESTADOS UNIDOS,302
2012,Cine Publicitario,2377,Claro,Folk Cine SA,2012-01-12,GODOY CRUZ,2300
2012,Cine Publicitario,2378,TANADA,48M2 S.A.,2012-01-13,MIGUELETES,2351
2012,Cine Publicitario,2379,ORANGE,Rozca S.A,2012-01-14,CASEROS AV.,401
2012,Cine Publicitario,2380,ORANGE,Rozca S.A,2012-01-14,"RIVAROLA, RODOLFO, Dr.",101
2012,Cine Publicitario,2381,ORANGE,Rozca S.A,2012-01-14,DEFENSA,601
2012,Cine Publicitario,2382,ORANGE,Rozca S.A,2012-01-14,SAN LORENZO,201
2012,Cine Publicitario,2383,ORANGE,Rozca S.A,2012-01-14,"SAENZ PEÑA, ROQUE, PRES. AV.",700
2012,Cine Publicitario,2384,ORANGE,Rozca S.A,2012-01-14,MEXICO,301
2012,Cine Publicitario,2385,ORANGE,Rozca S.A,2012-01-16,"MADERO, EDUARDO AV.",420
2012,Cine Publicitario,2386,ORANGE,Rozca S.A,2012-01-16,CORRIENTES AV.,860
2012,Cine Publicitario,2512,OBI,Mia Films S.A.,2012-02-09,"ALSINA, ADOLFO",1867
2012,Cine Publicitario,2511,OBI,Mia Films S.A.,2012-02-09,OLLEROS,2869
2012,Cine Publicitario,2389,Caminata,CINE PUBLICITARIO S.R.L.,2012-01-17,DEL LIBERTADOR AV.,3501
2012,Cine Publicitario,2510,OBI,Mia Films S.A.,2012-02-09,HEREDIA,1728
2012,Cine Publicitario,2391,Twix,Mia Films S.A.,2012-01-19,SANTA FE AV.,772
2012,Cine Publicitario,2392,Twix,Mia Films S.A.,2012-01-19,MAIPU,1020
2012,Cine Publicitario,2393,Twix,Mia Films S.A.,2012-01-19,CRUCERO GRAL. BELGRANO,1217
2012,Cine Publicitario,2394,Peugeot,LND SRL,2012-01-20,ARENALES,707
2012,Cine Publicitario,2395,MASTERCARD,Altana Films S.A.,2012-01-21,BOLIVAR,946
2012,Cine Publicitario,2396,MASTERCARD,Altana Films S.A.,2012-01-21,"BRAVO, MARIO",750
2012,Cine Publicitario,2397,MASTERCARD,Altana Films S.A.,2012-01-21,PERU,587
2012,Cine Publicitario,2398,Peugeot,LND SRL,2012-01-21,"CASTILLA, RAMON, MARISCAL",2750
2012,Cine Publicitario,2399,Peugeot,LND SRL,2012-01-21,"SALGUERO, JERONIMO",3212
2012,Cine Publicitario,2400, Danone - Vidacol,Cru Films SRL,2012-01-21,DARWIN,260
2012,Cine Publicitario,2401,MASTERCARD,Altana Films S.A.,2012-01-22,GUAYAQUIL,877
2012,Cine Publicitario,2402,MASTERCARD,Altana Films S.A.,2012-01-22,SUIPACHA,380
2012,Cine Publicitario,2403,MASTERCARD,Altana Films S.A.,2012-01-22,BOLIVAR,946
2012,Cine Publicitario,2509,PHENOMENON,PRODUCCIONES SVB S.A.,2012-02-09,CABILDO AV.,785
2012,Cine Publicitario,2508,PHENOMENON,PRODUCCIONES SVB S.A.,2012-02-09,PI Y MARGALL,900
2012,Cine Publicitario,2406,Ibuevanol Mestruñol,AWARDS CINE S.R.L,2012-01-22,"IRIGOYEN, BERNARDO de",178
2012,Cine Publicitario,2407,Ibuevanol Mestruñol,AWARDS CINE S.R.L,2012-01-22,RODRIGUEZ PEÑA,1832
2012,Cine Publicitario,2408,COOLER,goodgate S.A,2012-01-22,DEL LIBERTADOR AV.,6199
2012,Cine Publicitario,2409,ASEPXIA,Oruga Films S.A.,2012-01-22,HONDURAS,5900
2012,Cine Publicitario,2410,COOLER,goodgate S.A,2012-01-22,CASTILLO,1709
2012,Cine Publicitario,2411,COOLER,goodgate S.A,2012-01-22,ESTADOS UNIDOS,503
2012,Cine Publicitario,2412,Ibuevanol Mestruñol,AWARDS CINE S.R.L,2012-01-22,MAIPU,972
2012,Cine Publicitario,2413,Bailarina,AWARDS CINE S.R.L,2012-01-22,PERU,1573
2012,Cine Publicitario,2414,Bailarina,AWARDS CINE S.R.L,2012-01-22,"LACROZE, FEDERICO AV.",2963
2012,Cine Publicitario,2415,Bailarina,AWARDS CINE S.R.L,2012-01-22,FITZ ROY,1764
2012,Cine Publicitario,2416,MASTERCARD,Altana Films S.A.,2012-01-23,PERU,587
2012,Cine Publicitario,2417,MASTERCARD,Altana Films S.A.,2012-01-23,GUAYAQUIL,877
2012,Cine Publicitario,2507,PHENOMENON,PRODUCCIONES SVB S.A.,2012-02-09,MONROE,1655
2012,Cine Publicitario,2419,Peugeot,LND SRL,2012-01-23,OLLEROS AV.,1510
2012,Cine Publicitario,2420,Ibuevanol Mestruñol,AWARDS CINE S.R.L,2012-01-23,AREVALO,1985
2012,Cine Publicitario,2421,ASEPXIA,Oruga Films S.A.,2012-01-23,HEREDIA,1728
2012,Cine Publicitario,2422,Ibuevanol Mestruñol,AWARDS CINE S.R.L,2012-01-23,WASHINGTON,2329
2012,Cine Publicitario,2423,ASEPXIA,Oruga Films S.A.,2012-01-23,LA PAMPA,4022
2012,Cine Publicitario,2424,Bailarina,AWARDS CINE S.R.L,2012-01-23,"ALVEAR, MARCELO T. De",1435
2012,Cine Publicitario,2425,MASTERCARD,Altana Films S.A.,2012-01-24,NECOCHEA,1105
2012,Cine Publicitario,2426,DNA-SUPERMERCADO-BAR,peluca internacional s.a.,2012-01-24,HONDURAS,5333
2012,Cine Publicitario,2427, Danone - Vidacol,Cru Films SRL,2012-01-24,SAN MARTIN,701
2012,Cine Publicitario,2428, Danone - Vidacol,Cru Films SRL,2012-01-24,CASEROS AV.,3241
2012,Cine Publicitario,2429, Danone - Vidacol,Cru Films SRL,2012-01-24,SANTA FE AV.,4000
2012,Cine Publicitario,2430,Peugeot,LND SRL,2012-01-24,"PINO, Virrey del",3456
2012,Cine Publicitario,2431, Danone - Vidacol,Cru Films SRL,2012-01-24,DARWIN,260
2012,Cine Publicitario,2432,RUBIOS ENAMORADOS,Grupo Audiovisual Meridiano Argentina SA,2012-01-24,WASHINGTON,2329
2012,Cine Publicitario,2433,DNA-SUPERMERCADO-BAR,peluca internacional s.a.,2012-01-25,CONGRESO AV.,3851
2012,Cine Publicitario,2434,La Nota,FIGHT BY FLEHNER S.A.,2012-01-25,MENDOZA,3701
2012,Cine Publicitario,2506,PHENOMENON,PRODUCCIONES SVB S.A.,2012-02-08,PARANA,628
2012,Cine Publicitario,2505,PHENOMENON,PRODUCCIONES SVB S.A.,2012-02-08,PI Y MARGALL,900
2012,Cine Publicitario,2502,WINNERS,peluca internacional s.a.,2012-02-07,ACEVEDO,869
2012,Cine Publicitario,2501,WINNERS,peluca internacional s.a.,2012-02-07,GURRUCHAGA,1859
2012,Cine Publicitario,2439,CUESTA BLANCA,el santuario srl,2012-01-27,GUIDO,2601
2012,Cine Publicitario,2440,C.A.E.M.,Huinca Cine S.A,2012-01-27,SAN LORENZO,333
2012,Cine Publicitario,2441,C.A.E.M.,Huinca Cine S.A,2012-01-27,"SAENZ PEÑA, ROQUE, PRES. AV.",567
2012,Cine Publicitario,2500,WINNERS,peluca internacional s.a.,2012-02-07,SERRANO,1556
2012,Cine Publicitario,2499,WINNERS,peluca internacional s.a.,2012-02-07,SANTA ROSA,5148
2012,Cine Publicitario,2498,PHENOMENON,PRODUCCIONES SVB S.A.,2012-02-07,CASTRO BARROS AV.,75
2012,Cine Publicitario,2445,Ibuevanol Mestruñol,AWARDS CINE S.R.L,2012-01-28,"ALVAREZ, JULIAN",1986
2012,Cine Publicitario,2446,Frappe,PRIMO AUDIOVISUAL SRL,2012-01-28,"SAENZ PEÑA, ROQUE, PRES. AV.",1101
2012,Cine Publicitario,2447,Frappe,PRIMO AUDIOVISUAL SRL,2012-01-28,"ALVEAR, MARCELO T. De",1102
2012,Cine Publicitario,2448,Frappe,PRIMO AUDIOVISUAL SRL,2012-01-28,DEL LIBERTADOR AV.,2801
2012,Cine Publicitario,2449,Frappe,PRIMO AUDIOVISUAL SRL,2012-01-28,"LOPEZ, VICENTE",2050
2012,Cine Publicitario,2450,Frappe,PRIMO AUDIOVISUAL SRL,2012-01-28,RECONQUISTA,950
2012,Cine Publicitario,2451,PORTABILDAD,LA DOBLE A SA,2012-01-28,URUGUAY AV.,601
2012,Cine Publicitario,2452,PORTABILDAD,LA DOBLE A SA,2012-01-28,DIAZ VELEZ AV.,4422
2012,Cine Publicitario,2453,PORTABILDAD,LA DOBLE A SA,2012-01-28,"MITRE, BARTOLOME",434
2012,Cine Publicitario,2454,PORTABILDAD,LA DOBLE A SA,2012-01-28,HIDALGO,778
2012,Cine Publicitario,2455,PORTABILDAD,LA DOBLE A SA,2012-01-28,PARAGUAY,1150
2012,Cine Publicitario,2456,PORTABILDAD,LA DOBLE A SA,2012-01-28,CORRIENTES AV.,1302
2012,Cine Publicitario,2457,Ampolla RT5,Grupo Audiovisual Meridiano Argentina SA,2012-01-29,ALVAREZ THOMAS AV.,1200
2012,Cine Publicitario,2497,PHENOMENON,PRODUCCIONES SVB S.A.,2012-02-07,VILLANUEVA,1092
2012,Cine Publicitario,2493,HINDS,RAYA S.A.,2012-02-07,AGUERO,2601
2012,Cine Publicitario,2460,PORTABILDAD,LA DOBLE A SA,2012-01-30,"URIBURU JOSE E., Pres.",1757
2012,Cine Publicitario,2491,"ENDLESS STAIRS , MISS RED",PRIMO AUDIOVISUAL SRL,2012-02-06,CASTEX,3650
2012,Cine Publicitario,2489,PORTABILDAD,LA DOBLE A SA,2012-02-05,"ACHAVAL RODRIGUEZ, T., DR. AV.",1101
2012,Cine Publicitario,2486,"ENDLESS STAIRS , MISS RED",PRIMO AUDIOVISUAL SRL,2012-02-05,FLORIDA,801
2012,Cine Publicitario,2485,"ENDLESS STAIRS , MISS RED",PRIMO AUDIOVISUAL SRL,2012-02-05,MONTEVIDEO,1691
2012,Cine Publicitario,2465,VISA,Estudio Sissochouela S.R.L.,2012-02-02,"ACHAVAL RODRIGUEZ, T., DR. AV.",1550
2012,Cine Publicitario,2484,PORTABILDAD,LA DOBLE A SA,2012-02-04,"SAENZ PEÑA, ROQUE, PRES. AV.",1101
2012,Cine Publicitario,2483,DELI,Filmservice Production S.A.,2012-02-04,MIÑONES,2055
2012,Cine Publicitario,2482,PORTABILDAD,LA DOBLE A SA,2012-02-04,CONESA,255
2012,Cine Publicitario,2469,"ENDLESS STAIRS , MISS RED",PRIMO AUDIOVISUAL SRL,2012-02-03,CASTEX,3217
2012,Cine Publicitario,2470,"ENDLESS STAIRS , MISS RED",PRIMO AUDIOVISUAL SRL,2012-02-03,SANTA FE AV.,750
2012,Cine Publicitario,2481,PORTABILDAD,LA DOBLE A SA,2012-02-04,AYACUCHO,1275
2012,Cine Publicitario,2480,PORTABILDAD,LA DOBLE A SA,2012-02-04,CUBA,2290
2012,Cine Publicitario,2473,"ENDLESS STAIRS , MISS RED",PRIMO AUDIOVISUAL SRL,2012-02-04,DE MAYO AV.,1161
2012,Cine Publicitario,2479,GOBIERNO DE LA CIUDAD DE BUENOS AIRES,el santuario srl,2012-02-04,5 DE JULIO,401
2012,Cine Publicitario,2475,PORTABILDAD,LA DOBLE A SA,2012-02-04,LIBERTAD,550
2012,Cine Publicitario,2476,DELI,Filmservice Production S.A.,2012-02-04,CASTILLO,1709
2012,Cine Publicitario,2478,PORTABILDAD,LA DOBLE A SA,2012-02-04,"FREIRE, RAMON, CAP. GRAL.",1649
2013,Cine Publicitario,6134,ACTRIZ / REPORTERA,Lomo Cine S.R.L.,2013-11-19,GUAYRA,2171
2013,Cine Publicitario,4447,Matarazzo Rock,Rebolucion S.A.,2013-01-05,GUATEMALA,5167
2013,Cine Publicitario,4457,Cambios,Pank S.R.L.,2013-01-12,MOSCONI GENERAL AV.,4301
2013,Cine Publicitario,4458,Aperol,Altana Films S.A.,2013-01-12,LAVALLE,201
2013,Cine Publicitario,4459,Aperol,Altana Films S.A.,2013-01-12,THAMES,1661
2013,Cine Publicitario,4460,Cambios,Pank S.R.L.,2013-01-12,MONROE AV.,3600
2013,Cine Publicitario,4461,Aperol,Altana Films S.A.,2013-01-13,5 DE JULIO,401
2013,Cine Publicitario,4462,Aperol,Altana Films S.A.,2013-01-13,HONDURAS,5900
2013,Cine Publicitario,4463,Acnedotas,Orbit Producciones S.A,2013-01-14,LANTERI JULIETA,1601
2013,Cine Publicitario,4464,Acnedotas,Orbit Producciones S.A,2013-01-14,"FIGUEROA ALCORTA, PRES. AV.",6702
2013,Cine Publicitario,4465,Aperol,Altana Films S.A.,2013-01-14,"ACHAVAL RODRIGUEZ, T., DR. AV.",1353
2013,Cine Publicitario,4466,Acnedotas,Orbit Producciones S.A,2013-01-14,"MITRE, BARTOLOME",2455
2013,Cine Publicitario,4467,Tolino,Metropolis Films Sa,2013-01-15,LA PAMPA,4022
2013,Cine Publicitario,4468,Rex,Awards Cine S.R.L,2013-01-15,CORRIENTES AV.,857
2013,Cine Publicitario,4471,Tolino,Metropolis Films Sa,2013-01-15,NICARAGUA,4899
2013,Cine Publicitario,4472,Tolino,Metropolis Films Sa,2013-01-15,"IRIGOYEN, BERNARDO de",1608
2013,Cine Publicitario,4473,Tolino,Metropolis Films Sa,2013-01-15,SANTA FE AV.,1860
2013,Cine Publicitario,4474,Tolino,Metropolis Films Sa,2013-01-15,SARMIENTO AV.,3902
2013,Cine Publicitario,4476,Campari,Altana Films S.A.,2013-01-16,"ACHAVAL RODRIGUEZ, T., DR. AV.",1373
2013,Cine Publicitario,4477,Futuro,Hypnosis S.R.L.,2013-01-16,GORRITI,5822
2013,Cine Publicitario,4481,Manifesto,Awards Cine S.R.L,2013-01-17,SUPERI,1885
2013,Cine Publicitario,4482,Persecucion - Esika,Rozca S.A.,2013-01-18,"AGOTE, LUIS Dr.",2540
2013,Cine Publicitario,4483,Evian - Babies,Primo Audiovisual S.R.L.,2013-01-18,"SAENZ PEÑA, ROQUE, PRES. AV.",812
2013,Cine Publicitario,4484,Persecucion - Esika,Rozca S.A.,2013-01-18,LIBERTAD,1375
2013,Cine Publicitario,4485,Persecucion - Esika,Rozca S.A.,2013-01-18,CALLAO AV.,1915
2013,Cine Publicitario,4486,Dance In Paris,Goodgate S.A.,2013-01-19,BELGRANO AV.,301
2013,Cine Publicitario,4487,Vestido,Ringo Buenos Aires S.A.,2013-01-19,"ALVEAR, MARCELO T. De",2002
2013,Cine Publicitario,4488,Futuro,Hypnosis S.R.L.,2013-01-19,CULLEN,4939
2013,Cine Publicitario,4489,Vestido,Ringo Buenos Aires S.A.,2013-01-19,ARENALES,1359
2013,Cine Publicitario,4490,Vestido,Ringo Buenos Aires S.A.,2013-01-19,LIBERTAD,1250
2013,Cine Publicitario,4491,Vestido,Ringo Buenos Aires S.A.,2013-01-19,AYACUCHO,1250
2013,Cine Publicitario,4492,Coca- Cola,Montecarlo Films S.R.L.,2013-01-19,LIBERTAD,651
2013,Cine Publicitario,4493,Vestido,Ringo Buenos Aires S.A.,2013-01-19,TALCAHUANO,1151
2013,Cine Publicitario,4494,Bulmers,La Doble A S.A.,2013-01-19,"GARCIA, MARTIN AV.",285
2013,Cine Publicitario,4495,Bulmers,La Doble A S.A.,2013-01-19,SANTA MAGDALENA,901
2013,Cine Publicitario,4496," Movistar ""dobles""",La Doble A S.A.,2013-01-19,AYACUCHO,1051
2013,Cine Publicitario,4497,Atunear,Pank S.R.L.,2013-01-19,25 DE MAYO,437
2013,Cine Publicitario,4498,Dance In Paris,Goodgate S.A.,2013-01-19,DE MAYO AV.,501
2013,Cine Publicitario,4499,Vestido,Ringo Buenos Aires S.A.,2013-01-19,SANTA FE AV.,1899
2013,Cine Publicitario,4500,Vestido,Ringo Buenos Aires S.A.,2013-01-19,JUNCAL,2130
2013,Cine Publicitario,4501,Bulmers,La Doble A S.A.,2013-01-19,BOLIVAR,1537
2013,Cine Publicitario,4502,Bulmers,La Doble A S.A.,2013-01-20,DORREGO AV.,3425
2013,Cine Publicitario,4503,Bulmers,La Doble A S.A.,2013-01-20,GUARDIA VIEJA,3458
2013,Cine Publicitario,4504,Bulmers,La Doble A S.A.,2013-01-20,"MITRE, EMILIO",840
2013,Cine Publicitario,4505,Bulmers,La Doble A S.A.,2013-01-20,ESTADOS UNIDOS,680
2013,Cine Publicitario,4506,Bulmers,La Doble A S.A.,2013-01-20,SANCHEZ DE BUSTAMANTE,120
2013,Cine Publicitario,4507,Bulmers,La Doble A S.A.,2013-01-20,SARMIENTO,3151
2013,Cine Publicitario,4508,Bulmers,La Doble A S.A.,2013-01-20,PERU,615
2013,Cine Publicitario,4509,Bulmers,La Doble A S.A.,2013-01-21,CABOTO,1193
2013,Cine Publicitario,4510,Bulmers,La Doble A S.A.,2013-01-21,PINZON,50
2013,Cine Publicitario,4511,Vivere Estampa,Bitt Animation Studio S.A.,2013-01-21,LA PAMPA,4022
2013,Cine Publicitario,4513,Evian - Babies,Primo Audiovisual S.R.L.,2013-01-21,"SAENZ PEÑA, ROQUE, PRES. AV.",812
2013,Cine Publicitario,4514,Esika 1,Rozca S.A.,2013-01-21,CALLAO AV.,1938
2013,Cine Publicitario,4515,The Artist,Labhouse S.A.,2013-01-23,PERU,302
2013,Cine Publicitario,4516,The Artist,Labhouse S.A.,2013-01-24,"ALSINA, ADOLFO",1867
2013,Cine Publicitario,4519,Cepita,Montecarlo Films S.R.L.,2013-01-24,BRASIL,2025
2013,Cine Publicitario,4520,Cepita,Montecarlo Films S.R.L.,2013-01-24,AUSTRIA,2722
2013,Cine Publicitario,4521,The Artist,Labhouse S.A.,2013-01-24,ARENALES,1953
2013,Cine Publicitario,4525,The Artist,Labhouse S.A.,2013-01-25,"RIVAROLA, RODOLFO, Dr.",120
2013,Cine Publicitario,4526,The Artist,Labhouse S.A.,2013-01-25,LAVALLE,260
2013,Cine Publicitario,4527,The Artist,Labhouse S.A.,2013-01-26,"ALEM, LEANDRO N. AV.",520
2013,Cine Publicitario,4528,The Artist,Labhouse S.A.,2013-01-26,MONTEVIDEO,1760
2013,Cine Publicitario,4529,Instrumentum ,La Doble A S.A.,2013-01-26,BOLIVAR,201
2013,Cine Publicitario,4531,Instrumentum ,La Doble A S.A.,2013-01-26,SANTA FE AV.,750
2013,Cine Publicitario,4532,Instrumentum ,La Doble A S.A.,2013-01-26,"CALVO, CARLOS",430
2013,Cine Publicitario,4534,Cepita,Montecarlo Films S.R.L.,2013-01-27,DE LOS INMIGRANTES AV.,2421
2013,Cine Publicitario,4535,Cepita,Montecarlo Films S.R.L.,2013-01-27,"MONTES DE OCA, MANUEL",2218
2013,Cine Publicitario,4536,The Artist,Labhouse S.A.,2013-01-27,MONTEVIDEO,1760
2013,Cine Publicitario,4538,Jergens,La Doble A S.A.,2013-01-28,EL SALVADOR,5966
2013,Cine Publicitario,4539,Jergens,La Doble A S.A.,2013-01-28,MEXICO,756
2013,Cine Publicitario,4540,Jergens,La Doble A S.A.,2013-01-29,EL SALVADOR,5966
2013,Cine Publicitario,4541,Sun,Orbit Producciones S.A,2013-01-29,LAVALLE,260
2013,Cine Publicitario,4542,Sun,Orbit Producciones S.A,2013-01-29,SANTA FE AV.,710
2013,Cine Publicitario,4543,Evian - Babies,Primo Audiovisual S.R.L.,2013-01-29,"SAENZ PEÑA, ROQUE, PRES. AV.",812
2013,Cine Publicitario,4544,Pepino Gerente,Lnd S.R.L.,2013-01-30,CHORROARIN AV.,1002
2013,Cine Publicitario,4546,Pepino Gerente,Lnd S.R.L.,2013-02-02,TRONADOR,4801
2013,Cine Publicitario,4547,Hissu El Grande,La Doble A S.A.,2013-02-02,5 DE JULIO,401
2013,Cine Publicitario,4548,Hissu El Grande,La Doble A S.A.,2013-02-03,CABOTO,1101
2013,Cine Publicitario,4549,Hissu El Grande,La Doble A S.A.,2013-02-04,SANTA FE AV.,750
2013,Cine Publicitario,4550,Club Social,Palermo Films S.A.,2013-02-04,CHARLONE,81
2013,Cine Publicitario,4552,Club Social,Palermo Films S.A.,2013-02-05,PAREJA,4830
2013,Cine Publicitario,4553,Doritos Dinamita,Poster Pagsa S.R.L.,2013-02-05,DE LOS CONSTITUYENTES AV.,2801
2013,Cine Publicitario,4554,Club Social,Palermo Films S.A.,2013-02-05,CHARLONE,81
2013,Cine Publicitario,4556,Otto,Compañia Argentina De Peliculas S.R.L.,2013-02-07,"ARENAL, CONCEPCION",2749
2013,Cine Publicitario,4557,O2,Filmservice Production S.A.,2013-02-08,GODOY CRUZ,1567
2013,Cine Publicitario,4558,O2,Filmservice Production S.A.,2013-02-08,MIÑONES,2381
2013,Cine Publicitario,4560,Otto,Compañia Argentina De Peliculas S.R.L.,2013-02-08,SAN MARTIN,776
2013,Cine Publicitario,4561,O2,Filmservice Production S.A.,2013-02-08,DEL LIBERTADOR AV.,3601
2013,Cine Publicitario,4562,O2,Filmservice Production S.A.,2013-02-08,BOUCHARD,501
2013,Cine Publicitario,4563,O2,Filmservice Production S.A.,2013-02-08,CORRIENTES AV.,301
2013,Cine Publicitario,4564,O2,Filmservice Production S.A.,2013-02-08,"ALEM, LEANDRO N. AV.",1001
2013,Cine Publicitario,4565,O2,Filmservice Production S.A.,2013-02-08,CORRIENTES AV.,801
2013,Cine Publicitario,4569,Besos,23 S.A.,2013-02-12,"FIGUEROA ALCORTA, PRES. AV.",3865
2013,Cine Publicitario,4570,Orbit Pollo Y Pizza,Lnd S.R.L.,2013-02-12,FRAGA,167
2013,Cine Publicitario,4571,Somelier Ii,23 S.A.,2013-02-12,POSADAS,1795
2013,Cine Publicitario,4572,Orbit Pollo Y Pizza,Lnd S.R.L.,2013-02-13,"OBLIGADO RAFAEL, Av.Costanera",6500
2013,Cine Publicitario,4573,Somelier Ii,23 S.A.,2013-02-13,SAN JUAN AV.,328
2013,Cine Publicitario,4574,B For Bank,Jacaranda Films S.A.,2013-02-14,BOLIVAR,970
